0.782631	0
0.818519	0.0358888
0.820971	0.0208649
0.821883	0.0147819
0.821767	0.0114506
0.825208	0.00996259
0.824611	0.00844104
0.826087	0.00745763
0.825233	0.00663219
0.82788	0.0064955
0.82791	0.00587548
0.825919	0.005721
0.826728	0.00532438
0.82683	0.00493047
0.825722	0.00472188
0.827731	0.00485234
0.82892	0.00471044
0.828627	0.00445068
0.827019	0.00450633
0.82787	0.00435895
0.827927	0.00414657
0.829124	0.00413103
0.826827	0.00456742
0.827728	0.0044649
0.828306	0.00432142
0.828227	0.00415264
0.828534	0.00400764
0.828627	0.00386297
0.82831	0.00374077
0.827569	0.00368928
0.828809	0.00377782
0.828111	0.00372387
0.829512	0.0038714
0.829039	0.00378546
0.829075	0.00367589
0.829764	0.00363812
0.829344	0.00356331
0.82867	0.00353315
0.829512	0.00354289
0.829746	0.00346109
0.829015	0.00345388
0.829469	0.00340118
0.829911	0.00335042
0.829657	0.00328322
0.829788	0.00321211
0.830356	0.00319236
0.829982	0.00314599
0.829319	0.00315044
0.830085	0.00317919
0.829745	0.00313346
