-0.0306646	0
-0.0330702	0.00240554
-0.0364924	0.00369332
-0.0424664	0.00651984
-0.0535342	0.0121656
-0.0702128	0.0194125
-0.0841572	0.0215318
-0.0987921	0.0237043
-0.114802	0.0263316
-0.128624	0.0273082
-0.141239	0.0277357
-0.151057	0.0271561
-0.160915	0.0268548
-0.170401	0.0266108
-0.178576	0.0260872
-0.187646	0.0260336
-0.195204	0.0255957
-0.201276	0.024884
-0.20792	0.0244577
-0.213649	0.0238993
-0.217863	0.0231201
-0.221502	0.0223426
-0.225083	0.0216472
-0.227705	0.0208908
-0.228742	0.0200646
-0.230244	0.0193359
-0.231125	0.0186268
-0.231825	0.0179629
-0.23239	0.0173416
-0.233968	0.0168277
-0.234855	0.0162999
-0.236615	0.0158803
-0.239256	0.0156164
-0.241086	0.0152603
-0.243371	0.014993
-0.246117	0.0148271
-0.248244	0.0145768
-0.25101	0.0144552
-0.254216	0.0144401
-0.256824	0.014314
-0.260622	0.0144679
-0.263648	0.0144399
-0.266856	0.0144604
-0.269382	0.0143519
-0.271185	0.0141447
-0.272661	0.0139124
-0.274271	0.013708
-0.275526	0.0134779
-0.276846	0.0132659
-0.277647	0.0130225
