0.995212	0
1.0568	0.0615844
1.08338	0.0443942
1.08207	0.0314188
1.09638	0.0282323
1.10482	0.0245473
1.09442	0.0232045
1.09377	0.0201064
1.09549	0.0178162
1.09537	0.0159358
1.09267	0.0146649
1.10412	0.0176119
1.10649	0.0163729
1.10572	0.0151776
1.10867	0.0144336
1.11261	0.0140648
1.11018	0.0134327
1.1101	0.0126647
1.11053	0.0119874
1.1086	0.0115349
1.10507	0.011526
1.10504	0.0109896
1.10534	0.0105051
1.10502	0.0100629
1.10342	0.00978382
1.10319	0.00940277
1.10246	0.00907766
1.10212	0.00875392
1.10378	0.00860848
1.10387	0.00831707
1.10409	0.00804727
1.10371	0.00780077
1.10334	0.00757009
1.10212	0.00744341
1.10028	0.00745961
1.09955	0.0072857
1.09731	0.00743189
1.09878	0.0073818
1.09702	0.00740195
1.0962	0.00726171
1.09618	0.00708242
1.09628	0.00691256
1.09525	0.00682811
1.09572	0.00668715
1.09661	0.00659752
1.0984	0.00669697
1.10068	0.00693797
1.10033	0.00680118
1.09999	0.00666912
1.09866	0.00666889
1.09942	0.00658007
1.09855	0.00651008
1.09653	0.00669686
1.09678	0.00657625
1.09651	0.00646134
1.09622	0.0063512
1.09586	0.00624943
1.09606	0.00614407
1.09621	0.00604093
1.09574	0.00595795
1.09632	0.00588755
1.09731	0.00587667
1.09652	0.00583606
1.09462	0.00605157
1.09318	0.00612947
1.09258	0.00606522
1.09292	0.00598354
1.09334	0.00590996
1.09274	0.00585432
1.09249	0.00577575
1.09358	0.00579719
1.09361	0.00571622
1.09408	0.00565691
1.09428	0.00558337
1.09397	0.00551708
1.09435	0.00545734
1.09465	0.00539435
1.09483	0.00532776
1.0947	0.00526157
1.09417	0.00522201
1.09333	0.00522608
1.09327	0.00516221
1.09343	0.00510193
1.09247	0.00513099
1.09249	0.00507031
1.09309	0.00504703
1.09299	0.00498965
1.09364	0.00497432
1.0945	0.00499246
1.0944	0.00493756
1.09356	0.00495419
1.09305	0.00492731
1.09334	0.0048829
1.09321	0.00483238
1.09306	0.00478382
1.09274	0.00474433
1.09327	0.00472519
1.09395	0.00472528
1.0937	0.00468369
1.09392	0.00464152
