1.69714	0
1.78663	0.089485
1.82134	0.0622446
1.80905	0.0456977
1.82881	0.040539
1.83714	0.0341327
1.87681	0.0490492
1.87454	0.0425384
1.87498	0.0375179
1.87502	0.0335571
1.86802	0.0311487
1.87003	0.0285057
1.8871	0.0312895
1.8936	0.0296881
1.89062	0.0277989
1.88219	0.0273345
1.88205	0.0256767
1.88394	0.024282
1.88826	0.0233708
1.8904	0.0222746
1.89311	0.0213601
1.89439	0.0204059
1.89078	0.019829
1.88326	0.0204197
1.88654	0.0198581
1.88933	0.0192821
1.89432	0.019213
1.89651	0.018643
1.89532	0.0180277
1.89859	0.0177199
1.89548	0.0174184
1.89458	0.0168892
1.90015	0.0172908
1.89813	0.0168958
1.89743	0.0164207
1.89595	0.016027
1.89597	0.0155878
1.89482	0.0152161
1.895	0.0148219
1.89665	0.0145415
1.89583	0.014206
1.89554	0.0138669
1.8988	0.0139296
1.89924	0.0136163
1.89919	0.0133104
1.89807	0.0130653
1.89822	0.0127851
1.89826	0.012516
1.8998	0.0123539
1.90076	0.0121427
1.90029	0.0119116
1.9012	0.0117155
1.90066	0.011505
1.89988	0.0113165
1.89661	0.0115805
1.89786	0.01144
1.90173	0.0118857
1.89794	0.0122789
1.90049	0.0123359
1.90284	0.0123543
1.90169	0.0122052
1.90246	0.0120317
1.90139	0.0118875
1.90171	0.0117046
1.90091	0.0115507
1.902	0.0114264
1.90139	0.0112708
1.90198	0.0111192
1.90365	0.0110835
1.9021	0.0110327
1.90269	0.010892
1.90324	0.0107538
1.9021	0.0106665
1.90202	0.0105217
1.90119	0.010414
1.90359	0.0105534
1.90376	0.0104168
1.90413	0.0102892
1.90348	0.0101793
1.90275	0.0100775
1.90257	0.00995395
1.90202	0.00984699
1.90306	0.00978253
1.90405	0.00971586
1.90302	0.00965592
1.90339	0.00955033
1.90394	0.00945556
1.90387	0.00934774
1.90416	0.00924672
1.90439	0.00914616
1.90331	0.00910879
1.9029	0.00901851
1.90278	0.00892183
1.90346	0.00885284
1.90378	0.00876483
1.90336	0.00868338
1.9043	0.00864495
1.90489	0.00857707
1.90381	0.00855844
1.90336	0.00848448
